Frame,Time,Mean_ROI_001,Mean_ROI_002,Mean_ROI_003,Mean_ROI_004,Mean_ROI_005,Mean_ROI_006,Mean_ROI_007,Mean_ROI_008,Mean_ROI_009,Mean_ROI_010
6602,785.952381,27402.71,27358.30612,28255.43972,28268.44167,28622.54545,29171.94059,28630.31188,28672.06494,27265.36316,31957.02062
6603,786.0714286,27189.06,27304,28695.68085,28519.425,28812.86014,29641.92079,28561.21782,28645.71753,27150.45263,31467.77663
6604,786.1904762,27330.16,27443.63265,28699.68085,28370.7,28332.70629,29432.09901,28496.79703,28390.41883,27111.65789,31749.95876
6605,786.3095238,27375.6,27290.63265,28762.77305,28344.35833,28472.00699,29272.9505,28246.70297,28534.7013,27223.74737,31208.80756
6606,786.4285714,27461.47,27341.83673,28742.38298,28836.51667,28326.78322,29277.25743,28557.83168,28431.50649,27204.03158,31115.30241
6607,786.547619,27275.89,27327.55102,28828.95745,28430.55,28568.11189,28898.33663,28326.62376,28586.37662,27145.16842,31615.36082
6608,786.6666667,27226.78,27237.04082,28518.87234,28199.43333,28698.73427,28931.74257,28436.39109,28591.38312,27149.37368,31495.92096
6609,786.7857143,27432.37,27527.20408,28093.61702,28472.73333,28326.23776,29221.36634,28676.10396,28196.06818,27469.49474,31755.71821
6610,786.9047619,27309.94,27291.71429,28813.8156,28000.36667,28662.97203,29127.89109,28602.38614,28325.81169,27596.26842,31873.98969
6611,787.0238095,27354.6,27295.73469,28246.95035,28334.3,28325.55245,28999.56436,28663.47525,28611.49351,27642.60526,31060.00687
6612,787.1428571,27571.14,27160.77551,28282.58865,28126.83333,28680.37762,29254.69307,28581.61881,28738.16883,27785.38421,31088.54983
6613,787.2619048,27382.93,27285.2449,28340.5461,28360.00833,28118.5035,29226.0495,28497.9505,28335.89935,27674.25263,31039.1512
6614,787.3809524,27328.82,27378.18367,28266.02837,28116.25,28761.39161,29176.81188,28503.79703,28582.57792,27860.82105,31485.02405
6615,787.5,27238.44,27249.7551,28435.43262,28228.63333,28685.67832,28909.64356,28472.16832,28716.89286,27649.24211,31874.07904
6616,787.6190476,27323.71,27437.10204,28508.1773,29122.6,28639.48252,29000.35644,28469.72277,28576.8539,27820.04737,31490.85911
6617,787.7380952,27207.33,27399.79592,28122.51773,28285.94167,28959.26573,29088.9604,28588.43069,28726.30844,28367.50526,31590.86598
6618,787.8571429,27200.54,27260.73469,28689.48227,28018.68333,28196.53846,29271.65347,28614.60396,28569.36688,28234.42105,31131.70447
6619,787.9761905,27278.86,27265.40816,28248.61702,28534.03333,28312.57343,29255.40594,28521.71287,28689.73701,28839.12632,31537.98625
6620,788.0952381,27307.83,27156.85714,27926.22695,28282.75833,28345.02098,29084.36634,28531.0396,28658.93831,28825.14737,31717.6323
6621,788.2142857,27272.34,27347.2449,28208.17021,28220.95833,28635.3986,28941.06931,28551.77723,28877.09416,28897.46316,31671.07216
6622,788.3333333,27443.29,27218.53061,28292.43262,28662.825,28480.25874,29111.30693,28717.57426,28617.11688,29098.71579,31458.06186
6623,788.452381,27347.79,27189.63265,28019.76596,28319.25833,28629.91608,29362.36634,28307.08911,28669.02273,28840.31053,32242.06529
6624,788.5714286,27266.24,27551.04082,28445.12057,27957.81667,28788.34965,28904,28436.39109,28492.74351,28699.23158,31263.89003
6625,788.6904762,27381.33,27176.04082,28120.03546,28557.54167,28732.95105,28945.68317,28350.14356,28493.39935,28727.32105,32089.28866
6626,788.8095238,27299.75,27323.69388,27799.03546,28574.18333,28656.22378,29263.48515,28581.07921,28403.50974,28595.97368,31628.54983
6627,788.9285714,27247.99,27301.61224,27940.65248,28478.08333,28215.1958,28832.48515,28354.17822,28605.43506,28648.31053,30719.95189
6628,789.047619,27359.91,27110.5102,27868.64539,28526.875,28474.8042,29031.14851,28362.89109,28668.26948,28755.37368,31245.02749
6629,789.1666667,27283.62,27377.02041,27849.41844,28806.59167,28447.68531,29001.87129,28305.42574,28650.31818,28546.49474,30636.82131
6630,789.2857143,27366.15,27121.61224,27851.30496,28209.75,28438.47552,29198.0297,28478.09406,28445.48701,28254.91053,31407.40893
6631,789.4047619,27319.99,27255.73469,28127.47518,28496.725,28679.64336,29536.90099,28530.28218,28259.71104,28291.04211,31234.03093
6632,789.5238095,27409.67,27579.83673,27914.06383,28577.95833,28541.26573,29128.84158,28382.39109,28622.47078,27942.05263,31111.78351
6633,789.6428571,27160.81,27225.4898,27890.48936,28711.30833,27902.8042,29745.16832,28698.31188,28559.91558,28234.07895,31202.02749
6634,789.7619048,27230,27296.30612,28082.95745,28788.275,28394.70629,30411.55446,28478.87129,28189.33442,28099.45263,31201.4055
6635,789.8809524,27207.23,27339.46939,27722.99291,28404.35833,28710.67133,30066.46535,28386.14356,28464.24026,27930.65263,31347.53952
6636,790,27238.56,27228.71429,27656.42553,28692.19167,28442.67832,30828.05941,28540.72277,28659.13312,28020.85789,31284.72165
6637,790.1190476,27261.17,27538.71429,27824.52482,28740.23333,28826.71329,31357.35644,28860.91584,28585.49351,28095.44737,31469.02405
6638,790.2380952,27262.56,27250.87755,28191.02128,28735.31667,28526.93706,32003.20792,29163.26733,28537.52597,28041.84211,31132.5567
6639,790.3571429,27275.8,27409.55102,28201.13475,28362.175,28848.14685,30627.11881,29258.29703,28814.28247,28114.65789,31250.41924
6640,790.4761905,27171.13,27472.77551,27914.87234,28546.10833,28320.7972,31286.74257,29689.90099,28604.25974,28230.87368,31347.22337
6641,790.5952381,27329.84,27390.18367,28264.31915,28797.95833,28402.93706,30997.0099,30130.76733,28490.93506,28066.48421,31037.86942
6642,790.7142857,27288.29,27403.38776,28114.17021,28783.60833,28706.46853,30841.20792,29996.51485,28405.81169,28274.88421,31857.07216
6643,790.8333333,27316.78,27455.73469,28108.48936,28406.38333,28866.42657,30678.0297,29912.02475,28391.87013,27994.63684,31656.01031
6644,790.952381,27377.09,27196.93878,28288.48936,28134.16667,28638.41259,30655.20792,29942.29208,28450.12987,28003.33158,30699.72165
6645,791.0714286,27347.74,27456.4898,28216.48227,28723.74167,28501.85315,30950.0297,29720.66337,28118.49675,27897.52105,31472.95533
6646,791.1904762,27316.77,27212.14286,27710.15603,28602.83333,28356.48252,30592.23762,29551.52475,28275.14935,27738.24211,31469.05498
6647,791.3095238,27165.31,27480.42857,28079.52482,28486.03333,28673.65035,30293.56436,29122.06931,28675.02922,27855.56842,32026.23711
6648,791.4285714,27267.43,27356.93878,28288.95035,28361.85,28032.37762,30053.94059,29404.17822,28165.00325,27805.02105,31377.72165
6649,791.547619,27413.13,27383.95918,28098.0922,28795.525,28515.56643,29866.41584,29631.36139,28303.66234,27710.11053,31214.50172
6650,791.6666667,27241.67,27409.16327,28290.89362,28930.93333,28020.83217,30204.40594,29278,28505.97078,27804.97368,31822.30584
6651,791.7857143,27055.92,27454.32653,27851.58865,28653.675,29067.3986,29964.37624,29276.21782,28528.53571,27498.84737,30980.50172
6652,791.9047619,27237.06,27364.63265,28123.00709,28129.825,28396.05594,29966.53465,29689.26238,28753.55519,27626.4,31847.88316
6653,792.0238095,27263.6,27343.2449,28001.0922,28831.93333,29017.51049,30222.08911,29369.22772,28618.6461,27602.51053,31703.80756
6654,792.1428571,27161.83,27168.10204,28202.98582,28732.90833,28466.25175,29931.47525,29295.38119,28418.4026,27706.15263,31734.39175
6655,792.2619048,27341.56,27128.30612,27779.1773,28601.58333,28488.16084,29910.63366,29275.41584,28560.18831,27683.08421,31352.25773
6656,792.3809524,27151.88,27231.53061,27915.10638,28231.90833,28332.22378,29636.14851,29049.68317,28455.31169,27516.62632,31443.75258
6657,792.5,27133.69,27101.73469,27893.49645,28270.88333,28266.14685,29306.18812,29235.59901,28459.02922,27634.73158,30825.99656
6658,792.6190476,27317.79,27345.42857,27946.60993,28735.60833,28492.55944,29179.0495,29127.68317,28453.80844,27722.52632,31365.7732
6659,792.7380952,27264.24,27370.28571,27640.78723,28754.1,28563.33566,29463.18812,28752.74257,28416.84091,27687.88947,31237.69759
6660,792.8571429,27210.75,27492.79592,28213.78723,28508.49167,28444.34266,29634.16832,28824.69307,28434.98377,27709.19474,31383.65636
6661,792.9761905,27202.49,27433.61224,28151.2766,28154.325,28403.35664,30145.21782,28930.07426,28315.18831,27693.8,31441.82818
6662,793.0952381,27259.86,27476.5102,27713.91489,28507.8,28767.3986,29278.71287,29007.82673,28382.93182,27480.06316,31611.90722
6663,793.2142857,27330.92,27444.20408,27908.07092,28561.98333,28302.22378,29525.35644,28858.02475,28610.71429,27712.31579,32109.17869
6664,793.3333333,27255.14,27385.59184,27829.12766,28479.35,28629.55944,29106.38614,28794.9505,28534.44805,27533.69474,31585.85223
6665,793.452381,27320.64,27470.57143,28085.58156,28129.49167,28543.06993,29557.74257,28771.16832,28313.75974,27588.81053,30623.15808
6666,793.5714286,27302.46,27275.89796,28139.53901,28492.76667,28676.56643,29086.24752,28725.92079,28207.07468,27515.25263,31162.9622
6667,793.6904762,27276.67,27230.16327,27582.52482,28343.74167,28412.68531,29386.0297,28963.9505,28435.11688,27363.90526,31086.74914
6668,793.8095238,27246.41,27332.55102,27826.41135,28409.99167,28036.44755,28891.0297,28655.63366,28443.16558,27469.57368,31046.62543
6669,793.9285714,27309.52,27383.53061,27842.28369,28306.175,28440.30769,28975.36634,28687.20297,28564.68831,27496.72632,31111.52577
6670,794.047619,27414.9,27325.38776,27943.55319,28539.20833,28951.60839,29241.29703,28580.78218,28554.91558,27478.08947,31065.02405
6671,794.1666667,27392.52,27457.20408,28228.02128,28671.68333,28355.16084,29102.83168,28838.37624,28455.12987,27301.11579,31475.50172
6672,794.2857143,27357.16,27326.2449,27978.53191,28563.30833,28393.79021,29737.18812,28750.09406,28621.48377,27528.42105,31311.45704
6673,794.4047619,27254.97,27210.10204,28122.35461,28179.65833,28480.6014,29031.0198,29162.72772,28318.7987,27415.85789,31213.27148
6674,794.5238095,27371.59,27284.79592,27676.60284,28479.54167,28290.55944,29625.9505,28734.34158,28547.01299,27466.62632,31261.80756
6675,794.6428571,27380.57,27304.59184,27856.6383,28245.925,28786.32867,29693.68317,28976.42079,28783.17857,27505.81579,31373.23711
6676,794.7619048,27512.9,27313.55102,28131.4539,28433.55833,28793.73427,29129.93069,28682.13861,28630.91234,27533.60526,31261.69416
6677,794.8809524,27121.33,27551.36735,28120.20567,28833.45,28759.06294,29356.93069,28902.5396,28130.29221,27579.46316,31487.21993
6678,795,27382.79,27886.2449,28241.02128,28445.84167,28353.94406,29623.42574,28749.16337,28428.76948,27457.24211,31247.45017
6679,795.1190476,27077.46,28070.73469,27933.80142,28318.59167,28713.55245,29096.24752,28756.05446,28435.3474,27332.34211,31021.59794
6680,795.2380952,27036.19,28369.79592,28300.28369,28380.40833,28633.8042,29415.42574,28661.77723,28683.9026,27381.75789,30785.91753
6681,795.3571429,27468.6,27812.38776,28058.04255,28786.26667,29085.98601,29581.9703,28755.53465,28677.04221,27347.63684,31182.14089
6682,795.4761905,27171.26,28164.95918,27866.68085,28447.50833,28171.46154,29024.67327,28822.24752,28823.22403,27259.56842,31485.61856
6683,795.5952381,27084.29,27844.7551,28001.97872,28635.975,28740.35664,28913.82178,29033.31683,28302.11364,27464.64211,31749.58763
6684,795.7142857,27260.06,27710.67347,28174.88652,28452.55833,28745.63636,29619.62376,28855.36634,28669.29545,27355.38421,31068.4811
6685,795.8333333,27255.55,27774.20408,28453.92199,28892.61667,28542.85315,29288.62376,29053.5297,28848.07792,27429.75263,31604.03093
6686,795.952381,27226.43,27762.73469,28394.98582,28386.475,28668.66434,29964.83168,29259.71782,28777.33442,27409.83684,31511.06529
6687,796.0714286,27029.8,27763.08163,28426.52482,28859.05,28375.1958,29627,29088.62376,28297.91558,27355.37895,31211.97595
6688,796.1904762,27210.52,27801.91837,28309.87234,28412.725,28735.13986,29436.22772,29048.39109,28828.76948,27294.51579,31696.87285
6689,796.3095238,27393.52,27880.12245,28604.67376,28494.1,28302.4965,29573.74257,29132.96535,28510.44481,27187.17895,31697.2646
6690,796.4285714,27334.17,27829.63265,28323.67376,28403.79167,28714,29422.51485,29056.62376,28349.83766,27254.18947,31088.35395
6691,796.547619,27248.08,27416.53061,28145.24113,28914.70833,28884.79021,29420.29703,29093.89604,28426.97078,27151.41579,31601.60825
6692,796.6666667,27146.01,27592.14286,28580.3617,28464.41667,28804.43357,29786.51485,29342.34653,28317.94481,27432.84737,31621.2543
6693,796.7857143,27095.05,27399.89796,28827.62411,28825.375,29150.11888,29469.22772,29318.5495,28534.13961,27198.93684,31099.16495
6694,796.9047619,27263.1,27376.65306,28138.50355,28745.78333,28695.3986,29682.36634,29301.66337,28497.49351,27175.58421,31386.66323
6695,797.0238095,27309.85,27335.81633,28498.20567,28795.49167,28776.74126,29258.21782,29161.06436,28653.12662,27133.66842,31223.05155
6696,797.1428571,27305.76,27181.04082,28466.92199,28795.19167,28720.79021,29576.90099,29327.96535,28466.87662,27133.52632,31256.81787
6697,797.2619048,27141.85,27367.22449,28115.17021,28759.38333,29094.44755,29323.44554,30128.5495,28728.2987,27124.61053,31442.95189
6698,797.3809524,27193.81,27486.02041,28049.79433,28624.36667,28979.16084,29215.08911,30896.93564,28224.27597,27222.38947,30874.28522
6699,797.5,27211.24,27076.40816,28550.49645,28696.43333,28406.02098,29207.60396,30082.44059,28578.22727,27299.85263,30543.42268
6700,797.6190476,27290.88,27390.7551,28191.11348,28199.91667,28367.78322,29650.36634,31655.67327,28706.94156,26972.91053,31052.90722
6701,797.7380952,27221,27264.65306,28569.58156,29140.51667,29388.76224,29490.80198,31382.09406,28710.99351,27035.7,31505.4433
6702,797.8571429,27187,27434.61224,28025.48936,28833.925,28922.2028,29668.33663,31887.38119,28509.34416,27251.14737,30606.23368
6703,797.9761905,27336.3,27462.34694,28123.46099,28771.85,28526.92308,28933.69307,32123.54455,28386.24675,27090.04211,30707.29553
6704,798.0952381,27204.15,27179.36735,27904.56738,28609.5,29284.61538,29436.91089,32499.76238,28472.5487,27115.18947,31344.33333
6705,798.2142857,27246.15,27425.5102,28397.62411,28311.65,28742.68531,29296.52475,32989.68812,28475.1461,27091.56842,31004.17526
6706,798.3333333,27370.26,27203.26531,28043.14184,28391.15833,28712.65734,29889.15842,33177.5297,28532.25974,27144.20526,31215.69072
6707,798.452381,27346.42,27214.71429,28246.25532,28543.84167,28895.39161,29085.32673,33670.43564,28608.61688,27183.97895,31335.45361
6708,798.5714286,27227.95,27285.38776,27875.78014,28388.7,29048.21678,29651.86139,34236.52475,28630.64935,27149.61053,31967.36082
6709,798.6904762,27185.74,27417.20408,28289.0922,28619.55,29055.88112,29531.87129,34206.46535,28540.20455,27170.04211,30719.61512
6710,798.8095238,27213.92,27290.36735,28417.94326,28826.28333,28796.52448,29957.05941,34000.78713,28357.91558,27177.91579,31104.25086
6711,798.9285714,27201.78,27358.81633,28177.48227,28618.98333,29413.29371,29589.59406,34361.15842,28540.02273,27325.67895,31772.6323
6712,799.047619,27235.8,27348.81633,27956.70213,28561.33333,28875.55944,29066.77228,33807.59406,28521.1039,27078.25789,31127.95876
6713,799.1666667,27116.85,27223,28614.48227,28462.18333,29078.87413,29865.0396,34285.05446,28313.13636,27138.70526,31676.85567
6714,799.2857143,27118.01,27252.63265,28659.11348,28405.03333,29041.3986,29432.42574,33930.55446,28840.33766,27356.91579,31178.08935
6715,799.4047619,27412.08,27214.02041,28262.56738,29015.075,29167.12587,29752.92079,34815.31683,28325.36039,27255.41053,31017.26804
6716,799.5238095,27196.99,27373.79592,28219.0922,28508.39167,29057.98601,29150.0396,33973.69307,28597.82143,27217.75789,31398.01375
6717,799.6428571,27350.69,27279.06122,28891.59574,28702.50833,28855.1958,28737.33663,33562.9604,28489.02597,27143.14737,31144.42268
6718,799.7619048,27312.47,27281.32653,28066.16312,28499.19167,29496.55944,29137.36634,33624.54455,28290.74026,27123.93158,31269.52577
6719,799.8809524,27153.29,27253.16327,28033.23404,28222.925,28845.06993,29587.54455,33789.4901,28356.32468,27274.45263,31015.41237
6720,800,27201.38,27221.81633,28160.68085,28826.625,29485.06993,29001.69307,34112.12871,28450.49675,27123.67895,31089.08591
6721,800.1190476,27361.07,27078.42857,28193.60284,28327.7,29086.9021,28752.57426,34048.43069,28131.29221,27210.75263,30914.89347
6722,800.2380952,27237.96,27088.69388,28723.56028,28332.10833,28807,29503.05941,33385.34653,28415.75974,27178.98421,31411.05155
6723,800.3571429,27240.3,27374.4898,29209.25532,28829.14167,28833.36364,28857.9505,32603.60396,28390.57468,27248.27368,31431.51203
6724,800.4761905,27280.33,27323.40816,28984.00709,28451.03333,28827.45455,28987.12871,33399.08911,28447.07792,27338.45789,31125.04467
6725,800.5952381,27221.84,27364.5102,28722.43972,28113.775,28861.35664,29288.63366,32233.11881,28607.38312,27106.86842,30787.79381
6726,800.7142857,27257.18,27379.34694,28651.29078,28555.26667,29074.01399,28478.70297,32928.84158,28568.76948,27125.96842,30721.97251
6727,800.8333333,27248.2,27285.85714,28668.87943,28819.65833,29013.51049,29677.45545,33220.15842,28291.81818,27208.88421,31256.27835
6728,800.952381,27226.38,27426.18367,28483.00709,28440.85,29158.74126,29593.37624,32608.44059,28567.99026,27112.37895,31297.9244
6729,801.0714286,27335.66,27408.06122,28398.59574,28638.40833,29413.34965,29528.23762,32946.92079,28504.48701,27125.22105,31643.93471
6730,801.1904762,27343.66,27231.71429,28603.8156,28091.95833,29065.22378,29029.70297,32634.13861,28405.03571,27114.22105,31532.67698
6731,801.3095238,27140.41,27435.40816,28458.58156,28709.55833,28784.41958,29108.34653,32833.89604,28770.18506,27121,30902.5945
6732,801.4285714,27352.15,27382.79592,28463.83688,28652.85,29203.68531,29358.66337,32605.0297,28417.51948,27204.63684,31759.06873
6733,801.547619,27211.01,27334.06122,28313.57447,28794.75833,28910.5035,29186.39604,32464.34653,28380.88636,27226.23684,31553.79381
6734,801.6666667,27537.97,27389,28985.70213,28868.875,29102.23077,29276.08911,32238.70297,28537.53571,27198.91053,31434.47766
6735,801.7857143,27260.39,27390.46939,28378.10638,28750.175,28455.63636,29640.0099,32277.43564,28281.28247,27257.08421,31230.46392
6736,801.9047619,27312.48,27456.2449,28834.30496,28759.38333,28843.94406,29108.56436,32422.61386,28616.34416,27203.48947,30674.26804
